playlist_id,num_followers,track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
85460,3,1pOxYtCCAeTvEWcX5B5xzg,I'm Lucky,Joan Armatrading,0.64,0.441,3,-13.558,1,0.0283,0.383,0.0956,0.11,0.426,114.169,187266
88716,3,1xicvSO4CJ2ymqYgpk7DFh,Milestones,Miles Davis,0.553,0.546,9,-7.459,0,0.0341,0.439,0.000557,0.167,0.7,118.214,342066
88833,3,5aHRQniLRQenhHlRzjPKRU,I've Heard That Song Before,Harry James,0.585,0.363,5,-7.3,1,0.029,0.713,8.06e-06,0.0914,0.679,125.586,176120
89633,3,4yRPGDmtIWZjhIPcEvPxsF,Strangers In The Night,Frank Sinatra,0.292,0.487,5,-8.239,1,0.0285,0.615,0.0,0.178,0.531,93.309,157866
89853,3,55l3ZlpxGMKkVqs41yXChK,Gobbledigook,Sigur Rós,0.528,0.952,2,-6.338,1,0.0698,0.0818,0.311,0.353,0.778,177.366,186693
90008,3,0jHkgTtTaqg5LNCiYDQPUB,Let's Get It On,Marvin Gaye,0.55,0.611,3,-10.657,1,0.0442,0.0392,0.0,0.0631,0.626,168.512,290960
90227,3,5dSSFYSp0qLpnKNEKjGEHk,Imagination - Remastered,Glenn Miller,0.537,0.0839,2,-11.794,0,0.0356,0.97,0.00223,0.105,0.305,102.982,167226
90280,3,2HMUgUyUJuaQuFLIcp1lmA,Guru,Coast Modern,0.76,0.674,3,-6.425,1,0.0411,0.231,0.0027,0.0728,0.797,140.022,204066
90657,3,1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,Ray LaMontagne,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,306200
91489,3,2zPANzQTt5Nbkg0eBPb7HI,There Will Never Be Another You - Vocal,Chet Baker,0.513,0.112,3,-16.156,1,0.0574,0.949,0.0018,0.0721,0.577,168.754,180626
91797,3,1nDSxupSLLdhB8W9k9csZp,Apples (When You Lost Your Belief),Neulore,0.311,0.423,4,-7.975,1,0.0304,0.849,0.00025,0.111,0.259,111.84,274506
91967,3,4PVvih9vJedYSZq5Msc6Lh,Girls Just Want to Have Fun,STRFKR,0.766,0.691,6,-6.018,1,0.04,0.0507,0.00104,0.329,0.704,119.994,187853
94501,3,7129iqBafaphfc3WPCGC0L,7 Years,Lukas Graham,0.742,0.479,10,-5.83,1,0.0551,0.29,0.0,0.391,0.346,119.951,237300
98470,3,4YKavDsWaW5hINsYFFQbCV,Me Puede/falta De Respeto,Carla Morrison,0.523,0.314,6,-9.841,1,0.0363,0.79,9.28e-06,0.0973,0.159,100.668,621920
99112,3,0VxocBntP1XTZRsR9ZURPS,La Vie En Rose,Daniela Andrade,0.475,0.149,4,-11.429,1,0.0395,0.844,0.0,0.14,0.318,95.423,105500
99395,3,4YGlRLe6TeBRiXFByBqldf,The Way You Look Tonight,Michael Bublé,0.642,0.483,6,-10.486,1,0.028,0.549,0.000282,0.251,0.452,109.995,277760
103038,3,1BfbdFWT4wirsQ5BNgmN52,Danke Schoen - 1999 - Remaster,Wayne Newton,0.388,0.211,0,-16.875,1,0.0483,0.293,0.0,0.221,0.508,144.561,154933
103079,3,0oHx6KfbXPW9JYj9Yddc75,My Romance,Gene Ammons,0.486,0.0163,1,-17.312,1,0.0502,0.953,0.918,0.133,0.306,141.331,253906
103447,3,6wEYLp7abl4XLyEE4007qt,P. S. I Love You,Billie Holiday,0.559,0.0384,5,-18.513,1,0.0541,0.672,0.0,0.0981,0.36,123.707,216546
104314,3,0k9un4VZY52tvtxNhg6XLo,Englishman In New York,Sting,0.683,0.477,9,-12.802,1,0.0389,0.424,3.09e-05,0.144,0.618,102.014,266960
106195,3,4zxd4tiXPlWMqoJltbVTbE,Stella By Starlight,Miles Davis,0.47,0.144,10,-12.824,1,0.0365,0.912,0.000118,0.0965,0.243,84.787,284560
107523,3,5aYVqxyetmT5OYmvZCA90X,Slow Ride,Foghat,0.441,0.641,2,-10.527,1,0.0495,0.00608,0.00713,0.175,0.585,113.709,494533
112163,3,1R4AtAlYOMUZdlVXigLEDK,I Never Knew,The Joe Mooney Quartet,0.701,0.0588,3,-19.817,0,0.112,0.987,0.666,0.112,0.603,98.057,144373
112241,3,4LloVtxNZpeh7q7xdi1DQc,Free Fallin' - Live at the Nokia Theatre,John Mayer,0.315,0.296,5,-13.262,1,0.0315,0.771,0.0,0.702,0.435,173.509,263573
112462,3,55GxhCTq6SY3tFTVh7z1nR,Dancing In The Moonlight,King Harvest,0.653,0.719,10,-5.262,1,0.0363,0.684,0.0,0.408,0.682,136.153,178045
113434,3,3LrJ53VFbmuxKi63R82FGr,My way,Fairow Tut,0.856,0.323,6,-14.823,1,0.154,0.0386,0.0,0.0797,0.661,128.086,215718
115760,3,7fQ3PYTYdu208fQ3JEm2U7,Ain't That A Kick In The Head,Dean Martin,0.586,0.253,6,-11.93,0,0.0538,0.604,0.0,0.3,0.718,108.168,147293
119147,3,3SktMqZmo3M9zbB7oKMIF7,Gravity,John Mayer,0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,245826
120938,3,5nPdMALTEd7HOjn16oNf2X,Don't Go Breaking My Heart,Elton John,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440
121735,3,1P3MXWakqsC00kSgjQdUcB,Simple As This,Jake Bugg,0.608,0.586,8,-8.034,1,0.0271,0.653,0.0,0.12,0.687,96.985,199453
121838,3,5fohLPNqO6TqwrZ7BoUWUT,High For This,The Weeknd,0.237,0.403,11,-8.895,0,0.109,0.742,0.00066,0.0777,0.0684,74.95,247226
121891,3,1oryhqQ4hxJzT5TfKGQTCc,Let Her Go,Mac Demarco,0.6,0.676,6,-7.574,1,0.0304,0.00422,0.135,0.175,0.853,111.104,182613
122571,3,1jyddn36UN4tVsJGtaJfem,You Are the Best Thing,Ray LaMontagne,0.578,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840
124270,3,3gDVdpRQ6wsXScSVmYIWsM,Dawn (Go Away) - Go Away LP Version,Frankie Valli & The Four Seasons,0.638,0.605,9,-6.14,1,0.0352,0.551,0.0,0.101,0.869,133.748,167760
124830,3,63rva3TBizr6x1Yp5uwKfD,California Dreamin',The Mamas & The Papas,0.554,0.667,1,-10.226,0,0.0342,0.628,0.0,0.0486,0.597,112.749,157960
124991,3,3JBB92odunFru2gOvI91x9,Don't Wanna Be Your Girl,Wet,0.62,0.193,0,-13.404,1,0.0439,0.638,0.0136,0.107,0.155,129.979,174093
126222,3,4vLYewWIvqHfKtJDk8c8tq,So What,Miles Davis,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,562640
126489,3,7EnMgmsRHKXSzujfijAANF,Between The Cheats,Amy Winehouse,0.323,0.631,11,-5.962,0,0.0408,0.659,0.0,0.291,0.676,83.184,213586
127895,3,5s9wI2Jijxp5sDyL9ltKmR,Let The Good Times Roll,Quincy Jones,0.584,0.715,2,-6.505,0,0.118,0.318,1.34e-06,0.394,0.754,106.556,175733
128338,3,1nFtiJxYdhtFfFtfXBv06s,Something In The Way,Nirvana,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,232146
128669,3,1lPPoEfRvGo0xQTBMKslt8,Jodi,Dexter Gordon,0.567,0.0702,1,-16.827,1,0.0415,0.876,0.897,0.0955,0.18,67.959,397533
129390,3,46LwAOzg3UYvxiXyyaFedz,Breathe,Télépopmusik,0.687,0.646,1,-13.639,1,0.0462,0.421,0.41,0.362,0.571,113.993,296226
133057,3,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
134489,3,1XV3c2LflTM2ohDShwHCgy,Clocks,Rhythms Del Mundo,0.736,0.589,5,-6.937,0,0.041,0.714,0.0201,0.147,0.935,131.035,301080
134954,3,4zQLZPcTl8hJC5pJtooT3h,Trying to Get to You,Elvis Presley,0.551,0.663,5,-8.681,1,0.0499,0.453,6.31e-06,0.341,0.884,103.817,150720
135288,3,4Z4eU8yoBtBGIQPQrhCFr2,The Lady Is A Tramp - 1998 Digital Remaster,Frank Sinatra,0.551,0.144,8,-13.883,0,0.0392,0.515,0.0,0.187,0.648,128.122,194306
138974,3,2FNPdXuv1RpfZ3tMY4CIrR,Million,Allen Stone,0.738,0.283,9,-8.996,0,0.0598,0.307,1.39e-05,0.25,0.431,127.971,265520
139224,3,6OfX4sY5ItucPH2mBtC4G8,I'll Be Seeing You,Bing Crosby,0.207,0.0639,0,-19.752,0,0.0364,0.908,6.91e-05,0.104,0.127,88.618,171960
139553,3,3kpRgTtMnArQ5Gay0JxElf,Hot Dreams,Timber Timbre,0.55,0.373,9,-8.772,1,0.0314,0.391,0.0551,0.0935,0.33,121.941,293213
140320,3,4xhn631zuwdvqwqHzNKwVP,Summa,Arvo Pärt,0.188,0.121,7,-21.522,0,0.0495,0.945,0.92,0.14,0.116,100.544,310280
142433,3,6y2I3JvP81V5J4TKAY3O3e,Eastern Glow,The Album Leaf,0.562,0.489,11,-11.572,0,0.0277,0.457,0.917,0.118,0.114,105.015,366520
143271,3,4YwLagaVWaegNK7RsUh1at,My Name Is Jonas,Weezer,0.3,0.927,11,-4.605,1,0.0422,0.000157,0.000802,0.304,0.634,186.239,203960
147406,3,5gqd0cRpj6Q6kospwMpmyi,Magic,Count Basie,0.425,0.535,6,-11.964,1,0.0902,0.715,0.0258,0.0834,0.78,180.377,187026
147844,3,154uJXAUVoqvV5on0w03a0,Just One Look,Doris Troy,0.856,0.436,5,-15.419,1,0.0419,0.735,0.00193,0.125,0.944,107.967,151906
148112,3,4Tq2fWpX1nLCkMSOPkYb1Y,Moanin',Art Blakey & The Jazz Messengers,0.614,0.233,5,-18.964,0,0.0568,0.827,0.198,0.13,0.448,126.256,576173
148216,3,3PLSZGOPssRUQLZIqG6I2r,I Need Your Love,B.B. King,0.55,0.345,1,-9.396,1,0.0343,0.669,0.0,0.0273,0.592,99.611,142800
151439,3,1BdvU12RWtXqK8FT78GWbw,Sincerely,The Moonglows,0.409,0.18,3,-12.299,1,0.0318,0.704,0.0,0.0993,0.395,81.772,192226
153514,3,7Lxt392wmXBuWahE55fFAU,Valerie - '68 Version,Amy Winehouse,0.673,0.826,5,-4.28,0,0.032,0.0186,0.000301,0.0894,0.764,100.626,239906
154164,3,7EqqqNGfd8xpNKZdA6qf7c,Let's Do It,Ella Fitzgerald,0.656,0.113,2,-14.42,0,0.0457,0.841,0.0,0.0771,0.311,78.59,212093
159361,3,6R9IFL36R9Sdo3gacndnHD,All My Tomorrows,Frank Sinatra,0.257,0.349,7,-9.368,0,0.0294,0.748,0.000117,0.255,0.136,54.641,274880
162826,3,6WhzFzROw3aq3rPWjgYlxr,Gold,Kiiara,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882
163727,3,4ytiGaEUfAPKSXDSlQ7E1j,Here Comes The Sun,Abbey Road,0.556,0.468,9,-15.661,1,0.0298,0.103,0.0219,0.0896,0.811,138.766,179813
164401,3,3ju5w7orV4Qc6YeGYuTEEc,I Wonder Why,Dion & The Belmonts,0.261,0.546,10,-8.983,1,0.0377,0.704,5.16e-05,0.17,0.95,208.362,138960
165372,3,0wr3fPNc3z5rYLbn8CAh5O,Be Easy,Alice Smith,0.61,0.616,7,-6.383,1,0.0316,0.342,0.0452,0.145,0.33,129.871,204780
166467,3,2oSpQ7QtIKTNFfA08Cy0ku,It's the End of the World As We Know It (And I Feel Fine),R.E.M.,0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,205.528,246933
167644,3,7axsjebpqxDOH34H0T4xBC,All Of Me Wants All Of You,Sufjan Stevens,0.441,0.288,11,-16.436,0,0.0371,0.973,0.00107,0.114,0.238,143.921,221044
167660,3,3UiITZuo6jAdj0mJjb4SOl,Azawade,The Touré-Raichel Collective,0.349,0.44,5,-13.135,0,0.0422,0.528,0.866,0.111,0.31,169.356,492320
171808,3,1i37CMdXkKmBiffXtTALZX,Dancing All the Time,Make Love,0.646,0.894,8,-7.823,1,0.0354,0.0545,0.469,0.161,0.305,119.009,217518
172684,3,4ZsfKsGaZh1lZ961ZPXT2W,Hey Friend,JEFF The Brotherhood,0.253,0.651,2,-5.242,1,0.034,0.00341,0.647,0.408,0.158,155.22,248866
174299,3,4Nm1IP2TiDDKy5N7njbwyv,Octopus' Garden,Doris Day,0.726,0.485,9,-10.008,1,0.0316,0.584,4.68e-06,0.205,0.642,82.117,246173
174795,3,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
179473,3,5RcvlmVx2xtFcp2Ta5pw7X,Someone To Watch Over Me,Ella Fitzgerald,0.354,0.0851,7,-13.738,1,0.0345,0.99,4.49e-06,0.123,0.197,97.684,196666
183128,3,2NqpaHct1cbjo5OMKVgxq1,Memories Are Made Of This,Dean Martin,0.623,0.162,4,-17.542,1,0.0567,0.913,0.0,0.109,0.537,133.773,139773
184231,3,4IBkJWTue2mIMWL0Hv2n6T,"Andante spianato et Grande Polonaise brillante in E flat, Op.22: Andante spianato. Tranquillo -",Frédéric Chopin,0.214,0.0181,7,-31.971,1,0.0404,0.987,0.918,0.0672,0.0731,82.601,296266
184823,3,0a545c4gOsyYupVvliDOy0,More (Theme From Mondo Cane),Frank Sinatra,0.56,0.338,7,-14.691,1,0.0462,0.767,0.0,0.392,0.625,127.305,181480
186919,3,4jWtqHOLwFoXMsXtlnBK7v,The Last High,The Dandy Warhols,0.687,0.858,11,-6.744,0,0.0276,0.00717,0.401,0.13,0.931,121.135,286653
187241,3,5rh8NI4HsuKCDPi0XHG7H2,Amapola,Andrea Bocelli,0.232,0.307,3,-7.236,1,0.0338,0.929,8.4e-06,0.336,0.0766,114.355,222153
187482,3,74WnbT08YsvRyGjBKnYj7B,Beach House,HOAX,0.601,0.389,0,-9.354,1,0.0358,0.285,0.0,0.135,0.266,152.171,166719
187534,3,6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,Paul Simon,0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307,164813
187747,3,0YXOX779YPqyYAQBKxbuHD,She Always Takes It Black,Gregory Alan Isakov,0.325,0.141,11,-18.511,1,0.0406,0.818,0.0206,0.103,0.153,114.992,170626
191044,3,1BaOhe084eXesllCBZXHYn,Slip,Elliot Moss,0.716,0.275,0,-10.013,0,0.0547,0.754,1.85e-05,0.147,0.352,63.513,298906
192131,3,4l9hml2UCnxoNI3yCdL1BW,My Funny Valentine,Chet Baker,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,141133
192397,3,3Gc6T5zAPnz9KKqC7NQdrx,Fur Elise,Michael Silverman,0.303,0.118,9,-18.827,0,0.0376,0.991,0.858,0.094,0.125,138.026,184285
192814,3,5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,Elton John,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322548
193078,3,3bsIMnbRKLXjEsme7Be62r,Star Scat,Caravan Palace,0.633,0.816,9,-5.634,1,0.0571,0.042,0.05,0.387,0.725,77.998,230504
193673,3,4lN2okBBRNDimttONXGggW,Cama e Mesa,Roberto Carlos,0.699,0.354,8,-16.487,0,0.0362,0.158,0.0,0.0689,0.751,119.909,199413
194040,3,7r8Tlycsr92aramAAXSxKP,Into My Blood,Carina Round,0.471,0.921,0,-2.592,1,0.058,0.0171,0.00103,0.0881,0.369,105.706,234706
195960,3,5mEyCUtI36Jmu2KNQQ4jaw,Girls Like You,The Naked And Famous,0.491,0.481,4,-5.762,1,0.039,0.0657,0.000167,0.105,0.0546,124.858,364493
198071,3,0Gm34HBxrXlaAf1jdJMjx2,I Feel Fine - Remastered 2015,The Beatles,0.564,0.827,7,-7.089,1,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,139346
198912,3,4Dw02sVUfUA67l3fZ9FoKs,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,0.244,0.36,4,-9.05,1,0.0321,0.725,0.0,0.137,0.0381,98.347,280133
201017,3,7l8xNx2fl9ULob6CtVjrMg,Melancholy Blues - Remastered,Louis Armstrong & His Hot Five,0.684,0.301,5,-9.234,0,0.0707,0.981,0.799,0.864,0.64,112.316,183582
201529,3,2tvtjnJQqZDlNylWHqLmz3,Day Dreams,araabMUZIK,0.555,0.914,8,-5.565,0,0.0396,0.26,0.792,0.297,0.446,128.393,194494
203331,3,2uz1dKD8J6Y4gVVhKO15Vn,Grateful,Wyclef Jean,0.694,0.733,6,-4.816,0,0.336,0.276,0.0,0.0918,0.763,152.103,218906
203525,3,3qzVJh6INW1CzSDVR9MRgS,Bamboléo,Gipsy Kings,0.672,0.817,11,-12.107,0,0.0571,0.415,0.000231,0.0715,0.939,119.572,203333
206458,3,3zBhihYUHBmGd2bcQIobrF,(Sittin' On) The Dock Of The Bay,Otis Redding,0.768,0.367,2,-11.226,1,0.0315,0.683,1.79e-05,0.081,0.532,103.621,163755
207115,3,5OkKOkdVTKFrYi6GWXkMzR,Volare (Nel Blu Di Pinto Di Blu) - 1998 - Remastered,Dean Martin,0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,181626
207899,3,0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily - Vocal,Chet Baker,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,201440
210231,3,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
210555,3,5qyq1H5OPMlfuvZQ1wQNo7,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,0.634,0.677,2,-7.19,1,0.0448,0.318,0.0,0.0902,0.939,95.792,179120
212206,3,4a4LoPlH6ASTTZ926Rg2OW,Breathe,Alexi Murdoch,0.648,0.309,9,-13.944,0,0.039,0.865,0.0797,0.107,0.534,98.802,257306
214310,3,4tsUpfcr6bSM4PIIFQGkQF,I've Got The World On A String,Frank Sinatra,0.569,0.372,2,-7.022,1,0.0515,0.809,0.0,0.3,0.5,123.411,129813
215197,3,2XOfBkWNixQ6unq9s12efV,Madame Coquette,Tape Five,0.66,0.899,5,-6.951,0,0.11,0.195,3.28e-06,0.23,0.9,126.969,220813
216318,3,3BrMJDCmb1twS1530Z55ud,Elysian,Giraffage,0.37,0.681,4,-8.399,1,0.443,0.0713,0.0315,0.176,0.376,195.367,176888
219188,3,6BVBkKpZK09NmifUMZqj1z,Every Other Freckle,alt-J,0.543,0.707,2,-7.636,1,0.07,0.614,0.0414,0.118,0.515,143.915,216004
220555,3,7lTYyo3pDiHnKpw3qSDBa8,Au café de la paix,Thomas Fersen,0.7,0.477,2,-10.649,0,0.0409,0.672,0.0,0.0599,0.554,118.224,245226
223333,3,3ZjnFYlal0fXN6t61wdxhl,Terrible Things,Mayday Parade,0.285,0.371,1,-6.833,1,0.0295,0.698,0.00392,0.104,0.372,154.989,238076
224851,3,5hc71nKsUgtwQ3z52KEKQk,Somebody Else,The 1975,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,347520
227719,3,2FGKofI4AJN91ofBNDmWWB,LoveHate Thing - feat. Sam Dew,Wale,0.736,0.691,8,-6.118,1,0.169,0.0771,0.0,0.0422,0.18,99.954,267400
228888,3,3Bbbz0IGORWZSLf9UqsAL4,Dream A Little Dream Of Me,Ella Fitzgerald,0.631,0.127,0,-15.333,1,0.0949,0.939,0.0,0.0732,0.322,76.559,182266
229096,3,48yJZwYYDZX5GKFND7wDfC,Time,The Alan Parsons Project,0.338,0.349,5,-12.7,0,0.0264,0.272,0.0677,0.143,0.109,146.827,314640
229308,3,7L8GqOae6jZMyMcsMvQPzW,Baby Please Don'T Go,Lightnin' Hopkins,0.524,0.339,2,-17.629,1,0.152,0.972,0.404,0.695,0.684,163.611,196373
231849,3,3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You Into The Dark,Death Cab for Cutie,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,189186
232134,3,0AX6pLXtyR2vPLv2KYErAg,La Vie En Rose - Single Version,Louis Armstrong,0.582,0.0766,0,-12.544,1,0.0603,0.866,0.00394,0.091,0.274,70.443,204400
233310,3,4FmiciU3ZmfgABlbCSXcWw,La vie en rose,Édith Piaf,0.39,0.302,8,-8.687,1,0.0321,0.984,0.0,0.0871,0.422,82.52,186973
233811,3,03g7Z5FXEktNhdviwqLe6B,Desafinado - Stereo Version,Stan Getz,0.482,0.27,5,-13.062,0,0.0373,0.899,1.47e-05,0.121,0.522,144.767,253000
235588,3,4ZdoeeHvV911SwVrZJVPO6,Everybody Loves Somebody,Dean Martin,0.283,0.479,3,-9.146,1,0.0526,0.989,1.09e-06,0.343,0.428,82.822,164649
237407,3,4pdLyulbYLCrPmDzWWeJIZ,I've Been Loving You Too Long - Remastered Mono,Otis Redding,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.482,181666
240815,3,1f6GiXi31Rk0SXEuN91rPo,Soul Train,Jules Renauld & Von Mondo,0.666,0.949,4,-7.963,1,0.0368,0.103,0.761,0.327,0.828,120.015,264093
243377,3,1c5KZhtOAOH7eFOlBekNhS,I Like It,DeBarge,0.675,0.732,9,-4.5,1,0.0443,0.452,1.84e-05,0.201,0.83,175.01,279399
244669,3,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
248531,3,4f8OIvmWwB2iweLTXlD2mx,Laughing And Not Being Normal,Grimes,0.585,0.378,1,-12.516,0,0.0337,0.631,0.017,0.192,0.27,120.019,107506
248873,3,1u1PzGnsWKjAwSZ9Rg1kjD,Sleepwalk,Santo & Johnny,0.444,0.412,0,-11.569,1,0.0465,0.895,0.64,0.145,0.351,184.012,151092
249560,3,61S0mEfdRtJ62Fc7fPqx0U,Feeling Good,Nina Simone,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,174000
250758,3,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,173986
251858,3,1tnRuWVz5sBG4E8A6cfcgr,While My Guitar Gently Weeps -solo-,Jake Shimabukuro,0.508,0.261,0,-15.031,1,0.0519,0.985,0.845,0.106,0.244,131.042,246320
252172,3,74DrMrLFqJEqyOx6ucc0vT,Min Soldat (My Soldier),Scott Hamilton,0.462,0.191,5,-12.52,0,0.0369,0.945,0.831,0.122,0.355,70.401,506320
252509,3,6Rr2l2xA1JuxYDhzx6lEJx,Got 2 Believe in Magic - Version 1,Side A,0.575,0.507,10,-9.413,1,0.0322,0.577,1.01e-06,0.0891,0.209,140.133,236747
255369,3,18MLStZ2Z5tFI3Oze32VaG,Brother,Jorge Ben Jor,0.73,0.452,2,-11.125,1,0.0378,0.416,0.0,0.233,0.972,132.249,174660
255682,3,6bs9zxCTiAzYXsE7dEBrF5,Try Me,James Brown,0.664,0.342,0,-10.876,1,0.0294,0.831,0.0,0.205,0.704,100.792,154466
255796,3,5up7HWHVfUCViR3BWa1GKu,I Don't Want To Set The World On Fire,The Ink Spots,0.427,0.15,5,-15.918,1,0.035,0.967,1.65e-05,0.227,0.378,86.828,181066
255963,3,5wN0Qf0iHLcWbCugUtQLNp,Gosh,Jamie xx,0.752,0.46,10,-12.285,0,0.069,0.017,0.783,0.0918,0.379,139.464,291018
256202,3,6ybViy2qrO9sIi41EgRJgx,Don't Know Why,Norah Jones,0.732,0.198,5,-11.775,1,0.028,0.883,1.1e-05,0.0659,0.618,88.174,186146
256689,3,5nVbzPXrrofe0R5xJpHgsB,Pra Ser Sincero,Marisa Monte,0.523,0.463,5,-9.396,0,0.0367,0.834,2.93e-05,0.185,0.431,81.046,174906
259446,3,57sa60SXzxzxcSZogh0j60,70s 80s,Nightmares On Wax,0.764,0.521,7,-11.174,1,0.0937,0.00232,0.000411,0.0751,0.512,174.009,332853
260532,3,2PgWflsCF3aAYp1Tcl6ylh,Bésame Mucho,Telefunka,0.762,0.63,2,-9.683,1,0.052,0.0481,0.758,0.086,0.737,125.018,294173
261005,3,2y8Eez5cFFf2JzD546LThM,Fly Me To The Moon,Frank Sinatra,0.657,0.26,7,-14.251,1,0.0521,0.474,0.0,0.0656,0.378,119.358,147000
261803,3,5lYpHO6ZO4Shys3GD8rav6,Whatcha See Is Whatcha Get,The Dramatics,0.641,0.74,6,-8.425,1,0.118,0.249,0.0,0.281,0.914,152.939,214973
262204,3,6rqUOLt9dpfMANLMKTzoWj,Le temps de l'amour - Fox Medium,Françoise Hardy,0.586,0.412,8,-10.116,0,0.0334,0.798,0.0,0.152,0.706,132.199,144826
263728,3,1JLn8RhQzHz3qDqsChcmBl,I Want To Know What Love Is - Remastered,Foreigner,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,304786
265942,3,2H3ZUSE54pST4ubRd5FzFR,Ain't No Mountain High Enough,Marvin Gaye,0.669,0.616,11,-10.776,0,0.033,0.482,0.0,0.179,0.818,130.037,151666
266536,3,1MsPUyCPyGpUrPIJaEbYU5,Ain't It Good,Danny Kosarin,0.302,0.34,0,-13.695,1,0.0682,0.529,0.0,0.513,0.383,187.514,253026
266641,3,2ojXYXzJv3nL4ikeXlw8IH,Acontece,Adriana Maciel,0.777,0.168,11,-18.592,0,0.069,0.798,0.000721,0.131,0.241,100.02,158906
267820,3,1YQWosTIljIvxAgHWTp7KP,Take Five,The Dave Brubeck Quartet,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,324133
273050,3,5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173
273299,3,4ziNEnmyNT3AJL98nfXr0D,Blue Trombone,J.J. Johnson,0.466,0.395,5,-18.022,0,0.0432,0.442,0.00531,0.278,0.664,118.5,548240
274347,3,2XOfBkWNixQ6unq9s12efV,Madame Coquette,Tape Five,0.66,0.899,5,-6.951,0,0.11,0.195,3.28e-06,0.23,0.9,126.969,220813
275977,3,7iRXxr5SlW13UYlVg2V6Zt,Haitian Fight Song,Charles Mingus,0.504,0.224,7,-15.824,0,0.0393,0.815,0.0872,0.0922,0.302,75.499,721600
281507,3,4pdLyulbYLCrPmDzWWeJIZ,I've Been Loving You Too Long - Remastered Mono,Otis Redding,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.482,181666
285318,3,0C1ZmUpnsIELhYhpQmbJ1A,The Girl From Ipanema,Stan Getz,0.662,0.192,5,-15.623,0,0.0349,0.906,3.55e-05,0.0887,0.439,129.807,323493
287414,3,3KzgdYUlqV6TOG7JCmx2Wg,Beyond The Sea,Bobby Darin,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,172480
287776,3,6R9LiK1WhfnTvFsVfusdQl,If I Had A Hammer - Remastered,"Peter, Paul and Mary",0.628,0.423,9,-11.231,1,0.0365,0.326,0.0,0.16,0.353,100.082,121053
